seconds,mos_pred_concat,mos_target_concat_durw
4.964563,4.813871,4.25
10.080063,4.595662,4.440308
19.932437,4.521696,4.346241
26.580437,4.454426,4.447224
32.868562,4.380123,4.433407
37.612562,4.386204,4.410274
44.516,4.381684,4.424189
46.43875,4.399755,4.442854
51.403312,4.417019,4.424228
56.518812,4.421581,4.4424
62.806937,4.378941,4.435652
69.129875,4.290678,4.441538
75.452812,4.236643,4.446437
77.375562,4.243647,4.457086
87.227937,4.267336,4.433696
93.516062,4.266625,4.429749
100.4195,4.29532,4.434579
105.535,4.300373,4.443809
115.387375,4.317437,4.42726
121.988937,4.272999,4.39061
123.911687,4.278507,4.398126
130.559687,4.282085,4.416043
135.52425,4.293782,4.409961
142.427687,4.313792,4.414325
149.02925,4.292117,4.384897
150.952,4.29771,4.39114
155.696,4.302988,4.386839
162.018937,4.252652,4.391256
168.666937,4.255967,4.405395
173.410937,4.256506,4.401144
180.0125,4.241707,4.377265
