elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
6.903437,4.758108,4.5
14.647312,4.48402,4.566086
20.97025,4.503921,4.54616
30.026063,4.38347,4.419139
34.990625,4.444536,4.395141
39.762313,4.430994,4.377723
46.363875,4.451598,4.288344
53.79425,4.399687,4.127656
63.646625,4.422131,4.146595
69.370375,4.430593,4.144813
71.293125,4.432306,4.164506
75.937125,4.439916,4.185023
82.585125,4.444032,4.230503
84.094437,4.440695,4.239827
90.382562,4.434026,4.249231
96.802875,4.441035,4.274154
101.918375,4.443977,4.291764
106.44625,4.442341,4.28467
111.19025,4.441493,4.283191
116.368312,4.424036,4.287276
123.27175,4.442745,4.299189
128.206,4.433046,4.302107
134.528937,4.438544,4.311408
143.387375,4.437238,4.299892
148.351937,4.449842,4.298222
157.94175,4.441396,4.325653
164.543312,4.446784,4.302557
166.273187,4.44626,4.303311
176.125562,4.451765,4.300329
180.9205,4.442566,4.272492
182.84325,4.443108,4.278828
