block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,4.224976,4.375,1.0,1,1.0
1.0,2.0,1.5,3.493996,4.375,1.0,1,1.0
2.0,3.0,2.5,4.308735,4.375,1.0,1,1.0
3.0,4.0,3.5,3.937746,4.375,1.0,1,1.0
4.0,5.0,4.5,4.031859,4.375,1.0,1,1.0
5.0,6.0,5.5,3.647428,4.375,1.0,1,1.0
6.0,7.0,6.5,4.079096,4.375,1.0,1,1.0
7.0,8.0,7.5,3.856468,4.375,1.0,1,1.0
8.0,9.0,8.5,4.14826,4.468453,1.0,2,1.0
9.0,10.0,9.5,4.34943,4.625,1.0,1,1.0
10.0,11.0,10.5,3.868369,4.625,1.0,1,1.0
11.0,12.0,11.5,3.959445,4.625,1.0,1,1.0
12.0,13.0,12.5,4.0319,4.625,1.0,1,1.0
13.0,14.0,13.5,3.95535,4.625,1.0,1,1.0
14.0,15.0,14.5,4.301785,4.625,1.0,1,1.0
15.0,16.0,15.5,4.209623,4.625,1.0,1,1.0
16.0,17.0,16.5,3.503992,4.467516,1.0,2,1.0
17.0,18.0,17.5,4.007084,4.375,1.0,1,1.0
18.0,19.0,18.5,4.095097,4.375,1.0,1,1.0
19.0,20.0,19.5,3.720766,4.375,1.0,1,1.0
20.0,21.0,20.5,3.853988,4.375,1.0,1,1.0
21.0,22.0,21.5,4.249673,4.157531,1.0,2,1.0
22.0,23.0,22.5,4.157321,4.125,1.0,1,1.0
23.0,24.0,23.5,4.219407,4.125,1.0,1,1.0
24.0,25.0,24.5,4.216458,4.125,1.0,1,1.0
25.0,26.0,25.5,4.147698,4.125,1.0,1,1.0
26.0,27.0,26.5,4.415603,4.125,1.0,1,1.0
27.0,28.0,27.5,4.069694,4.125,1.0,1,1.0
28.0,29.0,28.5,4.459941,4.125,1.0,1,1.0
29.0,30.0,29.5,3.903996,4.125,1.0,1,1.0
30.0,31.0,30.5,4.05296,4.735547,1.0,2,1.0
31.0,32.0,31.5,3.550045,4.875,1.0,1,1.0
32.0,33.0,32.5,4.364626,4.875,1.0,1,1.0
33.0,34.0,33.5,3.665498,4.875,1.0,1,1.0
34.0,35.0,34.5,4.215914,4.875,1.0,1,1.0
35.0,36.0,35.5,4.009484,4.875,1.0,1,1.0
36.0,37.0,36.5,4.145297,4.875,1.0,1,1.0
37.0,38.0,37.5,4.215705,4.875,1.0,1,1.0
38.0,39.0,38.5,4.181504,4.875,1.0,1,1.0
39.0,40.0,39.5,4.2752,4.875,1.0,1,1.0
40.0,41.0,40.5,4.217614,4.255,1.0,2,1.0
41.0,42.0,41.5,4.319152,4.25,1.0,1,1.0
42.0,43.0,42.5,4.097837,4.25,1.0,1,1.0
43.0,44.0,43.5,4.137643,4.25,1.0,1,1.0
44.0,45.0,44.5,4.331034,4.305078,1.0,2,1.0
45.0,46.0,45.5,4.202496,4.5,1.0,1,1.0
46.0,47.0,46.5,3.616632,4.5,1.0,1,1.0
47.0,48.0,47.5,3.931638,4.5,1.0,1,1.0
48.0,49.0,48.5,4.195219,4.5,1.0,1,1.0
49.0,50.0,49.5,4.088255,4.5,1.0,1,1.0
50.0,51.0,50.5,4.155676,4.5,1.0,1,1.0
51.0,52.0,51.5,4.366246,4.5,1.0,1,1.0
52.0,53.0,52.5,4.245622,4.5,1.0,1,1.0
53.0,54.0,53.5,3.681038,3.36382,1.0,2,1.0
54.0,55.0,54.5,4.053773,3.125,1.0,1,1.0
55.0,56.0,55.5,3.699783,3.125,1.0,1,1.0
56.0,57.0,56.5,3.868011,3.125,1.0,1,1.0
57.0,58.0,57.5,4.323631,3.125,1.0,1,1.0
58.0,59.0,58.5,4.178257,3.125,1.0,1,1.0
59.0,60.0,59.5,4.00422,3.125,1.0,1,1.0
60.0,61.0,60.5,4.129342,3.718906,1.0,2,1.0
61.0,62.0,61.5,4.025765,4.625,1.0,1,1.0
62.0,63.0,62.5,4.109867,4.625,1.0,1,1.0
63.0,64.0,63.5,4.170208,4.625,1.0,1,1.0
64.0,65.0,64.5,4.200494,4.625,1.0,1,1.0
65.0,66.0,65.5,4.288859,4.156156,1.0,2,1.0
66.0,67.0,66.5,3.895865,4.125,1.0,1,1.0
67.0,68.0,67.5,4.460318,4.125,1.0,1,1.0
68.0,69.0,68.5,4.266872,4.125,1.0,1,1.0
69.0,70.0,69.5,4.370602,4.125,1.0,1,1.0
70.0,71.0,70.5,3.558165,4.151742,1.0,2,1.0
71.0,72.0,71.5,4.308434,4.25,1.0,1,1.0
72.0,73.0,72.5,4.108594,4.25,1.0,1,1.0
73.0,74.0,73.5,4.369861,4.25,1.0,1,1.0
74.0,75.0,74.5,4.311874,4.25,1.0,1,1.0
75.0,76.0,75.5,4.147943,4.351859,1.0,2,1.0
76.0,77.0,76.5,4.168445,4.5,1.0,1,1.0
77.0,78.0,77.5,4.089633,4.5,1.0,1,1.0
78.0,79.0,78.5,3.85482,4.5,1.0,1,1.0
79.0,80.0,79.5,4.34267,4.5,1.0,1,1.0
80.0,81.0,80.5,3.630719,4.309141,1.0,2,1.0
81.0,82.0,81.5,3.926156,4.25,1.0,1,1.0
82.0,83.0,82.5,4.261625,4.25,1.0,1,1.0
83.0,84.0,83.5,4.022776,4.25,1.0,1,1.0
84.0,85.0,84.5,3.910506,4.25,1.0,1,1.0
85.0,86.0,85.5,3.665745,4.25,1.0,1,1.0
86.0,87.0,86.5,4.19914,4.25,1.0,1,1.0
87.0,88.0,87.5,3.499496,4.25,1.0,1,1.0
88.0,89.0,88.5,4.046034,4.399875,1.0,2,1.0
89.0,90.0,89.5,4.276016,4.75,1.0,1,1.0
90.0,91.0,90.5,4.130498,4.453586,1.0,2,1.0
91.0,92.0,91.5,4.270213,4.375,1.0,1,1.0
92.0,93.0,92.5,4.189137,4.375,1.0,1,1.0
93.0,94.0,93.5,4.103922,4.375,1.0,1,1.0
94.0,95.0,94.5,3.510075,4.375,1.0,1,1.0
95.0,96.0,95.5,4.171555,4.375,1.0,1,1.0
96.0,97.0,96.5,3.710111,4.375,1.0,1,1.0
97.0,98.0,97.5,2.024278,4.392453,1.0,2,1.0
98.0,99.0,98.5,4.6164,4.625,1.0,1,1.0
99.0,100.0,99.5,4.037218,4.625,1.0,1,1.0
100.0,101.0,100.5,3.901325,4.625,1.0,1,1.0
101.0,102.0,101.5,3.505184,4.625,1.0,1,1.0
102.0,103.0,102.5,4.331659,4.625,1.0,1,1.0
103.0,104.0,103.5,4.030092,4.625,1.0,1,1.0
104.0,105.0,104.5,2.881442,3.9755,1.0,2,1.0
105.0,106.0,105.5,4.012485,3.625,1.0,1,1.0
106.0,107.0,106.5,4.283546,3.771344,1.0,2,1.0
107.0,108.0,107.5,3.834768,4.125,1.0,1,1.0
108.0,109.0,108.5,4.39933,4.125,1.0,1,1.0
