seconds,mos_pred_concat,mos_target_concat_durw
3.54,4.188915,2.5
6.32,4.090588,2.983861
7.81,4.083263,2.910627
10.96,3.919997,3.1375
16.69,3.844081,3.227621
20.34,3.891252,3.246591
28.03,3.910602,3.253762
30.88,3.882105,3.343144
35.66,3.876708,3.307458
37.21,3.87352,3.332835
45.4,3.909333,3.152529
52.5,3.931738,3.194319
55.3,3.915494,3.166068
64.59,3.93145,3.220635
67.02,3.94038,3.197528
71.42,3.925413,3.253811
74.06,3.908715,3.204661
79.6,3.905812,3.278575
81.04,3.902669,3.286951
83.63,3.896293,3.31185
90.13,3.911705,3.253301
92.52,3.909906,3.261109
102.24,3.896923,3.184428
109.03,3.887569,3.226323
114.83,3.8501,3.231728
121.21,3.872348,3.252428
126.71,3.836817,3.219768
131.1,3.845138,3.231012
137.54,3.850604,3.181176
139.87,3.851866,3.192966
149.11,3.844382,3.181008
155.76,3.854251,3.194627
160.91,3.850356,3.188398
164.39,3.853702,3.204067
171.63,3.860776,3.174367
180.72,3.865319,3.215895
