elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.147687,3.001969,3.5
23.3005,2.930368,3.348149
43.750687,3.117469,3.185415
57.568438,3.088776,3.050903
68.413188,3.101578,3.122093
87.173375,3.082421,3.230321
92.886813,3.115878,3.23922
104.267,3.107833,3.213111
110.437063,3.108524,3.17327
126.687188,3.068299,3.102943
132.91375,3.093947,3.086409
137.594,3.085161,3.104729
144.349063,3.102368,3.088129
157.579187,3.094465,3.08073
172.856187,3.083791,3.073595
187.101375,3.065666,3.001373
