block_start_s,block_end_s,block_mid_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.5,3.248238,3.25,5.0,1,5.0
5.0,10.0,7.5,3.248238,3.25,5.0,1,5.0
10.0,15.0,12.5,3.849632,3.16025,5.0,2,5.0
15.0,20.0,17.5,3.880062,3.067019,5.0,2,5.0
20.0,25.0,22.5,3.198599,2.875,5.0,1,5.0
25.0,30.0,27.5,3.808069,3.456156,5.0,2,5.0
30.0,35.0,32.5,4.005349,3.564694,5.0,2,5.0
35.0,40.0,37.5,2.934894,2.375,5.0,1,5.0
40.0,45.0,42.5,2.934894,2.375,5.0,1,5.0
45.0,50.0,47.5,4.027028,3.839497,5.0,2,5.0
50.0,55.0,52.5,3.689918,3.644578,5.0,2,5.0
55.0,60.0,57.5,3.428453,3.375,5.0,1,5.0
60.0,65.0,62.5,3.624887,3.863939,5.0,3,5.0
65.0,70.0,67.5,3.189651,3.625,5.0,1,5.0
70.0,75.0,72.5,4.429028,4.542512,5.0,2,5.0
75.0,80.0,77.5,3.591785,3.516462,5.0,2,5.0
80.0,85.0,82.5,3.042833,2.875,5.0,1,5.0
85.0,90.0,87.5,3.042833,2.875,5.0,1,5.0
90.0,95.0,92.5,4.167642,3.924313,5.0,2,5.0
95.0,100.0,97.5,3.124396,3.191125,5.0,2,5.0
100.0,105.0,102.5,3.035294,3.125,5.0,1,5.0
105.0,110.0,107.5,3.291551,3.476094,5.0,2,5.0
110.0,115.0,112.5,3.760972,4.007106,5.0,2,5.0
115.0,120.0,117.5,3.608492,3.433394,5.0,2,5.0
120.0,125.0,122.5,3.740951,4.037764,5.0,2,5.0
125.0,130.0,127.5,2.817509,3.5,5.0,1,5.0
130.0,135.0,132.5,2.817509,3.5,5.0,1,5.0
135.0,140.0,137.5,3.512326,3.780883,5.0,2,5.0
140.0,145.0,142.5,4.363565,4.125,5.0,1,5.0
145.0,150.0,147.5,3.753225,3.786138,5.0,2,5.0
150.0,155.0,152.5,4.058848,4.427941,5.0,2,5.0
155.0,160.0,157.5,4.297845,4.75,5.0,1,5.0
160.0,165.0,162.5,3.245672,3.854767,5.0,2,5.0
165.0,170.0,167.5,2.975625,3.625,5.0,1,5.0
170.0,175.0,172.5,3.545611,3.646588,5.0,3,5.0
175.0,180.0,177.5,3.28447,3.125,5.0,1,5.0
180.0,185.0,182.5,3.740714,3.192348,5.0,2,5.0
185.0,187.101,186.0505,4.131268,3.25,2.101,1,5.0
