seconds,mos_pred_concat,mos_target_concat_durw
9.852375,4.574285,4.25
18.687375,3.853914,3.599929
20.610125,3.864745,3.718882
33.765125,3.391912,3.195301
40.413125,3.509035,3.451051
51.228125,3.444961,3.434995
57.51625,3.510405,3.537764
64.40625,3.312043,3.547096
69.52175,3.373715,3.62641
83.49175,3.255248,3.500683
88.23575,3.297406,3.54097
101.50075,3.216589,3.486607
108.404187,3.287023,3.551142
112.769187,3.270119,3.524971
119.092125,3.284205,3.576738
133.772125,3.152718,3.568317
138.736687,3.200688,3.59271
143.556687,3.199188,3.593794
150.15825,3.222062,3.600662
160.02825,3.195025,3.602163
169.880625,3.264424,3.639735
179.565625,3.250956,3.611972
181.488375,3.260661,3.625353
