seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.60539,4.875
3.8455,4.561122,4.875
8.5895,4.526947,4.529811
15.492938,4.669435,4.516528
20.253,4.532613,4.483264
30.075063,4.532073,4.611199
35.190562,4.520763,4.613206
43.65425,4.367684,4.542787
48.618812,4.373302,4.51289
54.94175,4.409607,4.511407
63.567937,4.389668,4.492896
73.420312,4.401868,4.460302
79.708437,4.413166,4.453572
89.560812,4.423929,4.431178
96.162375,4.434938,4.384415
104.556375,4.426981,4.393694
114.378437,4.430201,4.435026
121.026437,4.438124,4.452327
123.38325,4.392614,4.436524
128.347813,4.392935,4.429309
136.741813,4.396342,4.433649
143.06475,4.409088,4.436581
150.785375,4.402445,4.433428
155.591875,4.403958,4.427761
160.351938,4.402207,4.426195
164.810188,4.396485,4.431573
171.41175,4.395906,4.405324
175.87,4.395204,4.410892
180.6765,4.394925,4.406612
