block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.495496,4.25,5.0,1,5.0
5.0,10.0,4.438648,4.25,5.0,2,5.0
10.0,15.0,4.353222,4.25,5.0,2,5.0
15.0,20.0,4.388039,4.25,5.0,2,5.0
20.0,25.0,4.524645,4.25,5.0,1,5.0
25.0,30.0,4.179536,4.338231,5.0,2,5.0
30.0,35.0,4.124099,4.344336,5.0,2,5.0
35.0,40.0,4.390654,4.242272,5.0,2,5.0
40.0,45.0,4.516231,4.121309,5.0,2,5.0
45.0,50.0,4.729184,4.333963,5.0,2,5.0
50.0,55.0,4.537024,4.4261,5.0,2,5.0
55.0,60.0,4.54025,4.25,5.0,1,5.0
60.0,65.0,4.346811,4.329422,5.0,2,5.0
65.0,70.0,4.360514,4.309027,5.0,2,5.0
70.0,75.0,4.504799,4.308039,5.0,2,5.0
75.0,80.0,4.535309,4.306684,5.0,2,5.0
80.0,85.0,4.440193,3.59355,5.0,2,5.0
85.0,90.0,4.380864,4.477084,5.0,2,5.0
90.0,95.0,4.540415,4.375,5.0,1,5.0
95.0,100.0,4.524664,4.432631,5.0,2,5.0
100.0,105.0,4.472089,4.625,5.0,1,5.0
105.0,110.0,4.38777,4.284125,5.0,2,5.0
110.0,115.0,4.348408,4.125,5.0,1,5.0
115.0,120.0,4.333853,4.233823,5.0,2,5.0
120.0,125.0,4.097204,3.219219,5.0,2,5.0
125.0,130.0,4.268887,3.555175,5.0,2,5.0
130.0,135.0,4.533843,4.232034,5.0,2,5.0
135.0,140.0,4.465667,4.582311,5.0,3,5.0
140.0,145.0,4.539711,4.625,5.0,1,5.0
145.0,150.0,4.585747,4.23965,5.0,2,5.0
150.0,155.0,4.565634,4.341281,5.0,2,5.0
155.0,160.0,4.253749,4.375,5.0,2,5.0
160.0,165.0,4.381741,4.164334,5.0,2,5.0
165.0,170.0,4.414069,4.169359,5.0,2,5.0
170.0,175.0,4.370407,4.75,5.0,1,5.0
175.0,180.0,4.374385,4.69262,5.0,2,5.0
180.0,185.0,4.313733,3.467083,5.0,2,5.0
185.0,185.75975,4.293966,3.25,0.75975,1,5.0
