seconds,mos_pred_concat,mos_target_concat_durw
13.533687,3.397826,3.5
24.348687,3.285313,3.444479
35.36975,3.144059,3.461779
42.25975,3.139058,3.48839
48.486312,3.143678,3.393567
62.456312,3.11327,3.277576
76.274062,3.038288,3.159356
89.539062,3.0003,3.154266
103.691875,2.92801,3.167333
108.056875,2.928261,3.155524
112.737125,2.900084,3.175014
127.417125,2.89845,3.212456
142.694125,2.883108,3.18971
147.514125,2.883863,3.203933
153.227562,2.884196,3.210312
163.097562,2.896834,3.235407
173.942312,2.88918,3.251904
183.627312,2.878848,3.245211
192.775,2.870711,3.257301
