block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,2.993806,2.625,5.0,1,5.0
5.0,10.0,2.993806,2.625,5.0,1,5.0
10.0,15.0,3.429141,2.985919,5.0,2,5.0
15.0,20.0,3.446126,3.0,5.0,1,5.0
20.0,25.0,3.414552,3.157888,5.0,2,5.0
25.0,30.0,3.246151,4.0,5.0,1,5.0
30.0,35.0,3.242692,3.978813,5.0,2,5.0
35.0,40.0,3.001243,2.5,5.0,1,5.0
40.0,45.0,3.001243,2.5,5.0,1,5.0
45.0,50.0,3.052217,2.721128,5.0,2,5.0
50.0,55.0,3.087687,2.875,5.0,1,5.0
55.0,60.0,3.087687,2.875,5.0,1,5.0
60.0,65.0,3.101115,2.887944,5.0,2,5.0
65.0,70.0,3.34704,3.125,5.0,1,5.0
70.0,75.0,3.34704,3.125,5.0,1,5.0
75.0,80.0,3.146594,3.019347,5.0,2,5.0
80.0,85.0,3.121947,3.072331,5.0,2,5.0
85.0,90.0,3.193242,3.5,5.0,1,5.0
90.0,95.0,3.193242,3.5,5.0,1,5.0
95.0,100.0,3.354199,3.5,5.0,2,5.0
100.0,105.0,3.560785,3.5,5.0,1,5.0
105.0,110.0,3.608857,3.324716,5.0,2,5.0
110.0,115.0,3.766474,2.75,5.0,1,5.0
115.0,120.0,2.725097,2.62645,5.0,2,5.0
120.0,125.0,2.712876,2.625,5.0,1,5.0
125.0,130.0,2.757093,2.765531,5.0,2,5.0
130.0,135.0,2.909526,3.25,5.0,1,5.0
135.0,140.0,2.909526,3.25,5.0,1,5.0
140.0,145.0,2.955718,3.397858,5.0,2,5.0
145.0,150.0,2.98399,3.338602,5.0,2,5.0
150.0,155.0,2.93352,3.0,5.0,1,5.0
155.0,160.0,2.93352,3.0,5.0,1,5.0
160.0,165.0,3.261835,3.151064,5.0,2,5.0
165.0,170.0,3.570233,3.407519,5.0,2,5.0
170.0,175.0,3.063176,3.5,5.0,1,5.0
175.0,180.0,3.055173,3.5,5.0,2,5.0
180.0,185.0,2.975417,3.5,5.0,1,5.0
185.0,188.691688,2.975417,3.5,3.691687,1,5.0
