block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,4.633441,4.490344,5.0,2,5.0
5.0,10.0,4.336603,4.25,5.0,1,5.0
10.0,15.0,3.371469,3.927513,5.0,2,5.0
15.0,20.0,4.140368,3.912331,5.0,2,5.0
20.0,25.0,4.680075,4.332937,5.0,2,5.0
25.0,30.0,2.941046,4.5,5.0,2,5.0
30.0,35.0,4.738843,4.5,5.0,1,5.0
35.0,40.0,4.44862,4.328381,5.0,2,5.0
40.0,45.0,4.395726,4.526628,5.0,2,5.0
45.0,50.0,4.333529,4.446356,5.0,2,5.0
50.0,55.0,4.448782,4.546356,5.0,2,5.0
55.0,60.0,4.396034,4.765919,5.0,2,5.0
60.0,65.0,4.60519,4.41075,5.0,2,5.0
65.0,70.0,4.466386,4.25,5.0,1,5.0
70.0,75.0,3.272886,3.863837,5.0,2,5.0
75.0,80.0,4.519125,3.976006,5.0,2,5.0
80.0,85.0,4.223599,4.364775,5.0,2,5.0
85.0,90.0,2.9435,4.5,5.0,2,5.0
90.0,95.0,4.739844,4.5,5.0,1,5.0
95.0,100.0,4.454527,4.296544,5.0,2,5.0
100.0,105.0,4.248221,4.574384,5.0,2,5.0
105.0,110.0,4.316508,4.414519,5.0,2,5.0
110.0,115.0,4.329852,4.594112,5.0,2,5.0
115.0,120.0,4.33463,4.781837,5.0,2,5.0
120.0,125.0,4.50771,4.331156,5.0,2,5.0
125.0,130.0,4.374122,4.25,5.0,1,5.0
130.0,135.0,3.348029,3.800163,5.0,2,5.0
135.0,140.0,4.475882,4.039681,5.0,2,5.0
140.0,145.0,4.188575,4.396613,5.0,2,5.0
145.0,150.0,3.399693,4.5,5.0,2,5.0
150.0,155.0,4.418648,4.5,5.0,1,5.0
155.0,160.0,4.26906,4.264706,5.0,2,5.0
160.0,165.0,4.153901,4.622141,5.0,2,5.0
165.0,170.0,4.373303,4.382681,5.0,2,5.0
170.0,175.0,4.402622,4.641869,5.0,2,5.0
175.0,180.0,4.522638,4.797756,5.0,2,5.0
180.0,180.0125,1.165513,4.875,0.0125,1,5.0
