seconds,mos_pred_concat,mos_target_concat_durw
6.61,3.637256,3.75
13.85,3.793459,3.09657
19.77,3.891477,3.149319
24.92,3.825369,3.118461
32.45,3.788118,3.069877
41.69,3.782091,3.05439
47.05,3.784656,3.118299
53.49,3.799039,3.003726
55.63,3.819577,3.024565
61.13,3.770761,2.977369
67.7,3.768075,3.040219
73.5,3.787261,3.063349
77.05,3.796423,3.063974
86.77,3.762479,2.995706
92.78,3.773231,3.002462
99.28,3.741735,2.969565
101.39,3.749801,2.985806
102.83,3.745118,2.996508
109.35,3.744818,3.023818
111.99,3.730831,2.996737
113.87,3.732755,3.003866
116.3,3.731229,2.99508
120.17,3.765273,2.995238
122.97,3.73336,2.987067
125.29,3.736027,2.980362
133.48,3.737434,2.940662
138.46,3.692778,2.932006
143.24,3.683074,2.936842
149.26,3.662958,2.930082
156.95,3.66691,2.94687
159.55,3.665697,2.966748
165.28,3.573314,2.981768
170.73,3.599372,2.995651
172.22,3.565328,2.992228
175.29,3.616174,3.005101
178.83,3.598721,2.995103
184.24,3.609456,3.021674
