seconds,mos_pred_concat,mos_target_concat_durw
2.32,4.212932,2.625
4.43,3.914758,3.160835
7.23,3.72844,2.95772
13.03,3.907243,3.124916
18.01,3.805322,3.007421
23.16,3.81669,3.005771
29.18,3.719877,2.956971
33.96,3.769626,2.973855
39.37,3.796783,3.10112
42.92,3.759074,3.099119
44.41,3.774413,3.082373
50.93,3.748096,3.130018
58.46,3.756552,3.101561
66.15,3.783647,3.12146
72.76,3.758979,3.17856
78.21,3.746051,3.195153
87.93,3.76225,3.113284
91.47,3.774229,3.089549
93.9,3.771717,3.076449
99.63,3.770068,3.095057
105.64,3.796414,3.095339
112.88,3.81209,3.057154
115.95,3.820685,3.074897
117.83,3.818376,3.08054
124.27,3.821341,3.033181
129.77,3.80425,3.010583
133.64,3.803047,3.010276
135.08,3.794567,3.018162
137.22,3.801739,3.026385
146.46,3.824046,3.024721
154.65,3.842649,2.988106
161.15,3.84978,2.968418
163.79,3.852017,2.950794
169.71,3.841779,2.962024
176.28,3.830821,2.986734
181.64,3.83385,3.005284
184.24,3.834015,3.021674
