seconds,mos_pred_concat,mos_target_concat_durw
3.34,3.622083,3.090909
6.09,3.423073,2.926705
8.44,3.651595,3.174925
11.68,3.690892,3.172634
14.03,3.661574,3.199551
16.42,3.688455,3.206894
18.37,3.683673,3.260754
20.77,3.662442,3.238877
24.42,3.698693,3.382534
26.41,3.633528,3.284156
29.75,3.592396,3.26161
33.05,3.585282,3.221224
36.74,3.615167,3.299441
40.03,3.6026,3.239607
42.92,3.58588,3.290808
45.72,3.58546,3.291842
49.17,3.547065,3.250315
53.26,3.574516,3.260629
55.61,3.577457,3.286239
59.21,3.531309,3.313054
62.21,3.513461,3.297957
65.33,3.495579,3.242793
69.62,3.45784,3.264804
72.32,3.467274,3.244736
75.81,3.486456,3.238584
79.61,3.489885,3.257571
82.71,3.47941,3.264575
84.75,3.474334,3.249454
88.73,3.477309,3.243871
94.78,3.459555,3.251516
98.37,3.474495,3.227739
100.91,3.470077,3.202429
104.86,3.444103,3.21219
107.79,3.440739,3.204157
111.99,3.441368,3.183999
115.58,3.436402,3.201579
119.07,3.440678,3.219652
122.36,3.448828,3.228412
128.26,3.41534,3.225572
131.64,3.42393,3.213361
137.74,3.426914,3.224352
139.59,3.424328,3.229535
141.53,3.4261,3.225018
143.62,3.41857,3.236295
146.21,3.423823,3.23533
149.05,3.402014,3.214514
150.84,3.390396,3.213155
152.53,3.369669,3.212498
158.43,3.374291,3.223205
163.17,3.364741,3.216721
165.01,3.362918,3.21765
167.31,3.372096,3.218323
170.45,3.376976,3.227699
174.7,3.385258,3.240405
181.25,3.368218,3.248144
