block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,4.392436,4.875,1.0,1,1.0
1.0,2.0,3.962772,4.865344,1.0,2,1.0
2.0,3.0,4.351003,4.75,1.0,1,1.0
3.0,4.0,4.001693,4.75,1.0,1,1.0
4.0,5.0,4.183762,4.75,1.0,1,1.0
5.0,6.0,4.142611,4.75,1.0,1,1.0
6.0,7.0,4.107826,4.75,1.0,1,1.0
7.0,8.0,4.304321,4.75,1.0,1,1.0
8.0,9.0,2.79915,4.589031,1.0,2,1.0
9.0,10.0,3.86058,4.375,1.0,1,1.0
10.0,11.0,4.182302,4.375,1.0,1,1.0
11.0,12.0,3.567423,4.375,1.0,1,1.0
12.0,13.0,4.09253,4.375,1.0,1,1.0
13.0,14.0,4.353144,4.375,1.0,1,1.0
14.0,15.0,4.10665,4.410281,1.0,2,1.0
15.0,16.0,4.219692,4.625,1.0,1,1.0
16.0,17.0,4.273199,4.625,1.0,1,1.0
17.0,18.0,3.8697,4.625,1.0,1,1.0
18.0,19.0,4.197021,4.625,1.0,1,1.0
19.0,20.0,3.732149,4.615391,1.0,2,1.0
20.0,21.0,4.22882,4.25,1.0,1,1.0
21.0,22.0,3.929826,4.25,1.0,1,1.0
22.0,23.0,4.284032,4.25,1.0,1,1.0
23.0,24.0,3.872834,4.25,1.0,1,1.0
24.0,25.0,3.636552,4.320406,1.0,2,1.0
25.0,26.0,4.568648,4.5,1.0,1,1.0
26.0,27.0,4.627307,4.5,1.0,1,1.0
27.0,28.0,3.844593,4.5,1.0,1,1.0
28.0,29.0,4.679261,4.5,1.0,1,1.0
29.0,30.0,4.640527,4.5,1.0,1,1.0
30.0,31.0,4.64871,4.5,1.0,1,1.0
31.0,32.0,4.312187,4.5,1.0,2,1.0
32.0,33.0,4.252653,4.5,1.0,1,1.0
33.0,34.0,4.169536,4.5,1.0,1,1.0
34.0,35.0,2.078432,4.5,1.0,1,1.0
35.0,36.0,2.078432,4.5,1.0,1,1.0
36.0,37.0,3.836661,4.5,1.0,1,1.0
37.0,38.0,4.2581,4.486187,1.0,2,1.0
38.0,39.0,4.331123,4.25,1.0,1,1.0
39.0,40.0,4.529145,4.25,1.0,1,1.0
40.0,41.0,4.353597,4.25,1.0,1,1.0
41.0,42.0,3.848498,4.25,1.0,1,1.0
42.0,43.0,4.19467,4.204656,1.0,2,1.0
43.0,44.0,4.323134,3.75,1.0,1,1.0
44.0,45.0,2.077734,3.75,1.0,1,1.0
45.0,46.0,2.077734,3.75,1.0,1,1.0
46.0,47.0,4.307582,3.75,1.0,1,1.0
47.0,48.0,3.981582,3.75,1.0,1,1.0
48.0,49.0,4.536889,3.75,1.0,1,1.0
49.0,50.0,4.360357,3.994563,1.0,2,1.0
50.0,51.0,4.349206,4.25,1.0,1,1.0
51.0,52.0,4.18491,4.25,1.0,1,1.0
52.0,53.0,3.980836,4.25,1.0,1,1.0
53.0,54.0,4.071382,4.25,1.0,1,1.0
54.0,55.0,4.618403,4.25,1.0,1,1.0
55.0,56.0,4.28756,4.25,1.0,1,1.0
56.0,57.0,4.514453,4.25,1.0,1,1.0
57.0,58.0,4.319374,4.25,1.0,1,1.0
58.0,59.0,4.21973,4.25,1.0,1,1.0
59.0,60.0,4.408274,4.647969,1.0,2,1.0
60.0,61.0,4.410017,4.875,1.0,1,1.0
61.0,62.0,4.002967,4.78575,1.0,2,1.0
62.0,63.0,4.387847,4.75,1.0,1,1.0
63.0,64.0,4.024198,4.75,1.0,1,1.0
64.0,65.0,3.475632,4.75,1.0,1,1.0
65.0,66.0,4.162651,4.75,1.0,1,1.0
66.0,67.0,4.332717,4.75,1.0,1,1.0
67.0,68.0,3.648443,4.72525,1.0,2,1.0
68.0,69.0,3.892575,4.375,1.0,1,1.0
