seconds,mos_pred_concat,mos_target_concat_durw
1.92275,4.488288,4.875
8.57075,4.458889,4.778042
14.858875,4.38203,4.607479
19.974375,4.396495,4.611966
24.718375,4.377941,4.542497
31.621813,4.389097,4.533219
37.94475,4.393483,4.527684
42.909312,4.406909,4.495556
49.510875,4.40857,4.396147
59.36325,4.421864,4.371891
61.286,4.41664,4.387675
67.934,4.417562,4.423132
74.222125,4.401359,4.419055
79.337625,4.401397,4.432333
84.081625,4.394272,4.422046
90.985062,4.392519,4.427961
97.308,4.393678,4.432642
102.272562,4.397439,4.423776
108.874125,4.400951,4.382922
118.7265,4.408659,4.371891
120.64925,4.406355,4.379909
127.29725,4.405877,4.399237
133.585375,4.397404,4.398096
138.700875,4.396626,4.406465
143.444875,4.390958,4.40129
150.348312,4.396588,4.405822
156.67125,4.397069,4.409623
161.635812,4.400923,4.40472
168.237375,4.403385,4.379029
178.08975,4.408324,4.371891
180.0125,4.405882,4.377265
