elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
4.794937,4.133725,3.25
14.479938,3.532422,3.166393
16.209813,3.603491,3.295373
26.079813,3.359842,3.420121
35.669625,3.610277,3.777661
40.489625,3.58752,3.759487
49.348063,3.726827,3.8251
64.028063,3.517007,3.750563
68.962313,3.574082,3.795242
73.327313,3.553154,3.740462
78.505375,3.589105,3.782315
91.770375,3.506253,3.687303
96.29825,3.549108,3.707883
110.26825,3.482774,3.602364
116.688562,3.541104,3.658631
123.578562,3.52077,3.656755
125.087875,3.53027,3.669947
135.902875,3.523074,3.646475
140.546875,3.556691,3.674678
153.701875,3.504903,3.563441
159.425625,3.540971,3.583602
168.260625,3.523124,3.546395
175.691,3.547151,3.528573
187.101,3.5292,3.511585
