seconds,mos_pred_concat,mos_target_concat_durw
9.589813,3.860497,4.75
15.816375,3.753329,3.962644
29.634125,2.874024,3.338929
34.568375,2.998031,3.486817
39.363313,3.07203,3.45797
45.07675,2.940797,3.447453
50.254813,2.994113,3.543024
64.407625,2.789082,3.478636
69.051625,2.852616,3.547326
79.896375,2.752877,3.540903
90.917438,2.708131,3.535944
104.451125,2.65792,3.531287
110.871438,2.711839,3.594621
116.595188,2.760517,3.620658
121.123063,2.767636,3.639512
130.27075,2.748378,3.629715
141.3035,2.725168,3.590308
143.033375,2.732794,3.599798
151.891812,2.766167,3.630428
156.572062,2.737418,3.630266
171.849062,2.69527,3.574237
173.358375,2.701464,3.584473
181.861187,2.676126,3.557147
