block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,2.878312,3.25,1.0,1,1.0
1.0,2.0,2.052341,3.25,1.0,1,1.0
2.0,3.0,2.052341,3.25,1.0,1,1.0
3.0,4.0,4.174326,3.25,1.0,1,1.0
4.0,5.0,4.464553,3.480695,1.0,2,1.0
5.0,6.0,4.355089,4.375,1.0,1,1.0
6.0,7.0,4.485307,4.553195,1.0,2,1.0
7.0,8.0,4.523038,4.75,1.0,1,1.0
8.0,9.0,4.184015,4.75,1.0,1,1.0
9.0,10.0,4.353826,4.75,1.0,1,1.0
10.0,11.0,4.197571,4.75,1.0,1,1.0
11.0,12.0,3.842937,4.75,1.0,1,1.0
12.0,13.0,2.226733,4.75,1.0,1,1.0
13.0,14.0,2.226733,4.75,1.0,1,1.0
14.0,15.0,2.226733,4.75,1.0,1,1.0
15.0,16.0,4.273283,4.75,1.0,1,1.0
16.0,17.0,3.942143,4.196641,1.0,2,1.0
17.0,18.0,4.331079,4.125,1.0,1,1.0
18.0,19.0,4.530013,4.125,1.0,1,1.0
19.0,20.0,4.106269,4.125,1.0,1,1.0
20.0,21.0,4.423375,4.125,1.0,1,1.0
21.0,22.0,4.431272,4.125,1.0,1,1.0
22.0,23.0,4.316791,4.125,1.0,1,1.0
23.0,24.0,3.762239,4.125,1.0,1,1.0
24.0,25.0,4.325237,4.131734,1.0,2,1.0
25.0,26.0,4.424526,4.375,1.0,1,1.0
26.0,27.0,3.714136,4.375,1.0,1,1.0
27.0,28.0,4.627239,4.375,1.0,1,1.0
28.0,29.0,4.472644,4.375,1.0,1,1.0
29.0,30.0,4.14793,4.375,1.0,2,1.0
30.0,31.0,4.135084,4.375,1.0,1,1.0
31.0,32.0,2.084379,4.375,1.0,1,1.0
32.0,33.0,2.084379,4.375,1.0,1,1.0
33.0,34.0,3.993498,4.375,1.0,1,1.0
34.0,35.0,4.596797,4.375,1.0,1,1.0
35.0,36.0,4.044564,4.146344,1.0,2,1.0
36.0,37.0,2.042624,4.125,1.0,1,1.0
37.0,38.0,1.336841,4.125,1.0,1,1.0
38.0,39.0,4.592418,4.125,1.0,1,1.0
39.0,40.0,4.508852,4.318375,1.0,2,1.0
40.0,41.0,4.266115,4.625,1.0,1,1.0
41.0,42.0,4.330382,4.625,1.0,1,1.0
42.0,43.0,4.188425,4.625,1.0,1,1.0
43.0,44.0,4.043756,4.625,1.0,1,1.0
44.0,45.0,4.421865,4.625,1.0,1,1.0
45.0,46.0,4.416378,4.625,1.0,1,1.0
46.0,47.0,4.423295,4.745805,1.0,2,1.0
47.0,48.0,4.343954,4.635719,1.0,2,1.0
48.0,49.0,4.513998,4.5,1.0,1,1.0
49.0,50.0,4.473852,4.5,1.0,1,1.0
50.0,51.0,4.48001,4.5,1.0,1,1.0
51.0,52.0,4.533584,4.5,1.0,1,1.0
52.0,53.0,4.13503,4.195078,1.0,2,1.0
53.0,54.0,4.312397,4.125,1.0,1,1.0
54.0,55.0,4.445868,4.125,1.0,1,1.0
55.0,56.0,4.291237,4.125,1.0,1,1.0
56.0,57.0,4.289421,4.125,1.0,1,1.0
57.0,58.0,4.357205,4.035625,1.0,2,1.0
58.0,59.0,3.379579,3.125,1.0,1,1.0
59.0,60.0,4.355371,3.125,1.0,1,1.0
60.0,61.0,4.080257,3.125,1.0,1,1.0
61.0,62.0,3.679987,3.125,1.0,1,1.0
62.0,63.0,4.185357,3.125,1.0,1,1.0
63.0,64.0,4.295537,3.125,1.0,1,1.0
64.0,65.0,4.340004,3.125,1.0,1,1.0
65.0,66.0,4.218799,3.866375,1.0,2,1.0
66.0,67.0,4.514801,4.25,1.0,1,1.0
67.0,68.0,4.429944,4.25,1.0,1,1.0
68.0,69.0,4.25525,4.25,1.0,1,1.0
69.0,70.0,4.398539,4.25,1.0,1,1.0
70.0,71.0,4.274723,4.139086,1.0,2,1.0
71.0,72.0,2.047427,4.125,1.0,1,1.0
72.0,73.0,2.047427,4.125,1.0,1,1.0
73.0,74.0,4.582735,4.125,1.0,1,1.0
74.0,75.0,1.628611,4.125,1.0,1,1.0
75.0,76.0,2.047427,4.125,1.0,1,1.0
76.0,77.0,4.328897,4.125,1.0,1,1.0
77.0,78.0,4.529731,4.125,1.0,1,1.0
78.0,79.0,4.41006,4.125,1.0,1,1.0
79.0,80.0,4.417277,4.54075,1.0,2,1.0
80.0,81.0,4.411957,4.625,1.0,1,1.0
81.0,82.0,4.368234,4.625,1.0,1,1.0
82.0,83.0,1.928298,4.625,1.0,1,1.0
83.0,84.0,2.193351,4.625,1.0,1,1.0
84.0,85.0,2.193351,4.625,1.0,1,1.0
85.0,86.0,4.530275,4.625,1.0,1,1.0
86.0,87.0,4.482245,4.603094,1.0,2,1.0
87.0,88.0,4.154167,4.375,1.0,1,1.0
88.0,89.0,2.073227,4.375,1.0,1,1.0
89.0,90.0,2.073227,4.375,1.0,1,1.0
90.0,91.0,4.346826,4.375,1.0,1,1.0
91.0,92.0,4.557472,4.375,1.0,1,1.0
92.0,93.0,3.702646,4.375,1.0,1,1.0
93.0,94.0,2.073227,4.375,1.0,1,1.0
94.0,95.0,2.586611,4.375,1.0,1,1.0
95.0,96.0,4.631957,4.375,1.0,1,1.0
96.0,97.0,4.622528,4.415453,1.0,2,1.0
97.0,98.0,4.236513,4.5,1.0,1,1.0
98.0,99.0,4.173715,4.5,1.0,1,1.0
99.0,100.0,4.039191,4.5,1.0,1,1.0
100.0,101.0,4.547194,4.5,1.0,1,1.0
101.0,102.0,4.194886,3.7275,1.0,2,1.0
102.0,103.0,4.144998,3.5,1.0,1,1.0
103.0,104.0,2.062549,3.5,1.0,1,1.0
104.0,105.0,2.062549,3.5,1.0,1,1.0
105.0,106.0,4.381021,3.5,1.0,1,1.0
106.0,107.0,4.497036,4.243641,1.0,2,1.0
107.0,108.0,4.636793,4.375,1.0,1,1.0
108.0,109.0,2.14807,4.375,1.0,1,1.0
109.0,110.0,2.14807,4.375,1.0,1,1.0
110.0,111.0,3.667701,4.375,1.0,1,1.0
111.0,112.0,4.256288,4.375,1.0,1,1.0
112.0,113.0,4.456524,4.375,1.0,1,1.0
113.0,114.0,4.37016,4.260164,1.0,2,1.0
114.0,115.0,1.583895,4.25,1.0,1,1.0
115.0,116.0,2.078752,4.25,1.0,1,1.0
116.0,117.0,3.933164,4.25,1.0,1,1.0
117.0,118.0,4.502459,4.25,1.0,1,1.0
118.0,119.0,4.290261,4.325164,1.0,2,1.0
119.0,120.0,4.351567,4.375,1.0,1,1.0
120.0,121.0,4.02286,4.375,1.0,1,1.0
121.0,122.0,4.398263,4.375,1.0,1,1.0
122.0,123.0,4.14648,4.375,1.0,1,1.0
123.0,124.0,4.020444,4.367078,1.0,2,1.0
124.0,125.0,4.595671,4.25,1.0,1,1.0
125.0,126.0,1.211068,4.25,1.0,1,1.0
126.0,127.0,2.193351,4.25,1.0,1,1.0
127.0,128.0,2.193351,4.25,1.0,1,1.0
128.0,129.0,4.534965,4.25,1.0,1,1.0
129.0,130.0,4.415593,4.25,1.0,1,1.0
130.0,131.0,4.440332,4.25,1.0,1,1.0
131.0,132.0,4.350263,4.25,1.0,1,1.0
132.0,133.0,4.343664,4.440562,1.0,2,1.0
133.0,134.0,4.287536,4.5,1.0,1,1.0
