block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,5.0,3.308658,2.625,5.0,1,5.0
5.0,10.0,3.308658,2.625,5.0,1,5.0
10.0,15.0,3.292211,2.985919,5.0,2,5.0
15.0,20.0,3.291569,3.0,5.0,1,5.0
20.0,25.0,3.356323,3.157888,5.0,2,5.0
25.0,30.0,3.701694,4.0,5.0,1,5.0
30.0,35.0,3.693146,3.978813,5.0,2,5.0
35.0,40.0,3.09652,2.5,5.0,1,5.0
40.0,45.0,3.09652,2.5,5.0,1,5.0
45.0,50.0,3.060167,2.721128,5.0,2,5.0
50.0,55.0,3.034871,2.875,5.0,1,5.0
55.0,60.0,3.034871,2.875,5.0,1,5.0
60.0,65.0,3.046636,2.887944,5.0,2,5.0
65.0,70.0,3.262106,3.125,5.0,1,5.0
70.0,75.0,3.262106,3.125,5.0,1,5.0
75.0,80.0,3.189223,3.019347,5.0,2,5.0
80.0,85.0,3.210148,3.072331,5.0,2,5.0
85.0,90.0,3.412776,3.5,5.0,1,5.0
90.0,95.0,3.412776,3.5,5.0,1,5.0
95.0,100.0,3.299875,3.5,5.0,2,5.0
100.0,105.0,3.154966,3.5,5.0,1,5.0
105.0,110.0,3.313698,3.324716,5.0,2,5.0
110.0,115.0,3.834142,2.75,5.0,1,5.0
115.0,120.0,3.10289,2.62645,5.0,2,5.0
120.0,125.0,3.094307,2.625,5.0,1,5.0
125.0,130.0,3.05463,2.765531,5.0,2,5.0
130.0,135.0,2.917844,3.25,5.0,1,5.0
135.0,140.0,2.917844,3.25,5.0,1,5.0
140.0,145.0,2.920112,3.397858,5.0,2,5.0
145.0,150.0,3.02865,3.338602,5.0,2,5.0
150.0,155.0,3.152852,3.0,5.0,1,5.0
155.0,160.0,3.152852,3.0,5.0,1,5.0
160.0,165.0,3.32488,3.151064,5.0,2,5.0
165.0,170.0,3.446848,3.407519,5.0,2,5.0
170.0,175.0,3.068479,3.5,5.0,1,5.0
175.0,180.0,3.059843,3.5,5.0,2,5.0
180.0,185.0,2.973787,3.5,5.0,1,5.0
185.0,188.691688,2.973787,3.5,3.691687,1,5.0
