seconds,mos_pred_concat,mos_target_concat_durw
9.685,3.28447,3.125
23.930188,2.551052,2.529719
33.800187,2.610243,2.849552
47.030313,2.589721,2.891875
51.850313,2.61709,2.960026
58.605375,2.651315,2.935818
73.285375,2.6893,3.048831
93.735563,2.664368,3.038177
98.100562,2.679573,3.030917
104.270625,2.688821,2.9995
117.535625,2.697577,3.013664
133.78575,2.671738,2.966456
147.75575,2.639281,2.957809
166.515938,2.617883,3.032976
173.405937,2.593767,3.0565
184.786125,2.560669,3.05302
