elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
9.822062,4.597148,4.875
14.349937,4.569173,4.63835
18.808187,4.530658,4.635186
26.552062,4.529205,4.632215
32.275813,4.536889,4.542266
41.865625,4.503492,4.58985
43.374938,4.498323,4.595423
48.181438,4.489063,4.560964
54.60175,4.475872,4.568494
63.460188,4.473632,4.506586
65.190063,4.473955,4.503094
74.245875,4.484823,4.456978
79.423938,4.483143,4.451633
87.817938,4.478323,4.456257
92.612875,4.436258,4.393804
102.434938,4.451685,4.439944
104.79175,4.440157,4.421615
113.417938,4.420997,4.41807
118.189625,4.424373,4.411284
122.647875,4.42373,4.419053
130.3685,4.419568,4.416444
135.175,4.419068,4.410526
139.935063,4.409451,4.409317
148.56125,4.396607,4.407325
153.4955,4.394983,4.406286
158.255563,4.387204,4.405345
166.71925,4.368392,4.397458
174.149625,4.351669,4.343167
178.793625,4.360333,4.34724
187.187625,4.363579,4.354091
