elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.60539,4.875
3.8455,4.60539,4.875
8.5895,4.5142,4.529811
15.492938,4.633006,4.516528
20.253,4.526548,4.483264
30.075063,4.534795,4.611199
35.190562,4.531026,4.613206
43.65425,4.430888,4.542787
48.618812,4.470345,4.51289
54.94175,4.487278,4.511407
63.567937,4.433678,4.492896
73.420312,4.434639,4.460302
79.708437,4.432631,4.453572
89.560812,4.433534,4.431178
96.162375,4.437179,4.384415
104.556375,4.437166,4.393694
114.378437,4.44701,4.435026
121.026437,4.444862,4.452327
123.38325,4.435202,4.436524
128.347813,4.449981,4.429309
136.741813,4.449185,4.433649
143.06475,4.456623,4.436581
150.785375,4.450409,4.433428
155.591875,4.448793,4.427761
160.351938,4.440815,4.426195
164.810188,4.440894,4.431573
171.41175,4.442655,4.405324
175.87,4.442683,4.410892
180.6765,4.441497,4.406612
