train_id,19
sys_a,124
sys_b,191
target_seconds,180.0
block_seconds,20.0
start_index,0
list_path,/net/db/somos/training_files/split1/clean/test_mos_list.txt
wav_root,/net/db/somos/audios

utt,mos_target,path,dur_s
LJ003-0304_124.wav,2.5,/net/db/somos/audios/LJ003-0304_124.wav,7.24
LJ028-0452_191.wav,3.4545454545454546,/net/db/somos/audios/LJ028-0452_191.wav,6.55
LJ005-0036_124.wav,3.0,/net/db/somos/audios/LJ005-0036_124.wav,5.15
LJ044-0111_191.wav,3.75,/net/db/somos/audios/LJ044-0111_191.wav,4.25
LJ008-0284_124.wav,3.0,/net/db/somos/audios/LJ008-0284_124.wav,9.24
broadcast_2010_0020_191.wav,3.727272727272727,/net/db/somos/audios/broadcast_2010_0020_191.wav,3.14
LJ010-0259_124.wav,2.1666666666666665,/net/db/somos/audios/LJ010-0259_124.wav,6.44
conv_2007_0020_191.wav,3.2666666666666666,/net/db/somos/audios/conv_2007_0020_191.wav,2.3
LJ044-0111_124.wav,2.5,/net/db/somos/audios/LJ044-0111_124.wav,5.5
conv_2007_0076_191.wav,3.3,/net/db/somos/audios/conv_2007_0076_191.wav,1.84
LJ045-0190_124.wav,3.3333333333333335,/net/db/somos/audios/LJ045-0190_124.wav,5.8
conv_2007_0082_191.wav,3.0,/net/db/somos/audios/conv_2007_0082_191.wav,4.74
booksent_2013_0073_124.wav,2.4545454545454546,/net/db/somos/audios/booksent_2013_0073_124.wav,9.72
conv_2007_0087_191.wav,3.5,/net/db/somos/audios/conv_2007_0087_191.wav,5.9
booksent_2013_0085_124.wav,2.5,/net/db/somos/audios/booksent_2013_0085_124.wav,6.5
conv_2007_0092_191.wav,3.1538461538461537,/net/db/somos/audios/conv_2007_0092_191.wav,1.69
broadcast_2010_0004_124.wav,3.75,/net/db/somos/audios/broadcast_2010_0004_124.wav,1.44
conv_2008_0001_191.wav,3.1,/net/db/somos/audios/conv_2008_0001_191.wav,1.79
broadcast_2010_0008_124.wav,1.875,/net/db/somos/audios/broadcast_2010_0008_124.wav,2.64
conv_2008_0020_191.wav,2.142857142857143,/net/db/somos/audios/conv_2008_0020_191.wav,2.84
broadcast_2010_0022_124.wav,2.5833333333333335,/net/db/somos/audios/broadcast_2010_0022_124.wav,2.43
conv_2008_0029_191.wav,3.1818181818181817,/net/db/somos/audios/conv_2008_0029_191.wav,2.59
broadcast_2010_0033_124.wav,2.6363636363636362,/net/db/somos/audios/broadcast_2010_0033_124.wav,2.8
conv_2008_0057_191.wav,4.0,/net/db/somos/audios/conv_2008_0057_191.wav,2.09
conv_2007_0013_124.wav,2.3333333333333335,/net/db/somos/audios/conv_2007_0013_124.wav,8.19
conv_2008_0059_191.wav,2.9,/net/db/somos/audios/conv_2008_0059_191.wav,1.94
conv_2007_0041_124.wav,3.076923076923077,/net/db/somos/audios/conv_2007_0041_124.wav,4.78
conv_2008_0099_191.wav,3.6153846153846154,/net/db/somos/audios/conv_2008_0099_191.wav,1.85
conv_2007_0042_124.wav,3.272727272727273,/net/db/somos/audios/conv_2007_0042_124.wav,7.69
conv_2009_0009-2_191.wav,3.4615384615384617,/net/db/somos/audios/conv_2009_0009-2_191.wav,6.1
conv_2007_0055_124.wav,3.4,/net/db/somos/audios/conv_2007_0055_124.wav,5.73
conv_2009_0028-2_191.wav,2.75,/net/db/somos/audios/conv_2009_0028-2_191.wav,3.38
conv_2007_0089_124.wav,2.6,/net/db/somos/audios/conv_2007_0089_124.wav,1.49
conv_2009_0041-1_191.wav,3.1666666666666665,/net/db/somos/audios/conv_2009_0041-1_191.wav,5.9
conv_2008_0043_124.wav,2.5,/net/db/somos/audios/conv_2008_0043_124.wav,3.54
conv_2009_0045-3_191.wav,3.5454545454545454,/net/db/somos/audios/conv_2009_0045-3_191.wav,3.29
conv_2008_0048_124.wav,2.125,/net/db/somos/audios/conv_2008_0048_124.wav,4.5
general_0005_191.wav,3.8181818181818183,/net/db/somos/audios/general_0005_191.wav,3.49
conv_2008_0053_124.wav,2.5454545454545454,/net/db/somos/audios/conv_2008_0053_124.wav,1.94
general_0010_191.wav,3.75,/net/db/somos/audios/general_0010_191.wav,3.59
conv_2009_0001-1_124.wav,3.4,/net/db/somos/audios/conv_2009_0001-1_124.wav,2.3
general_0023_191.wav,2.6666666666666665,/net/db/somos/audios/general_0023_191.wav,4.2
conv_2009_0011-2_124.wav,3.4444444444444446,/net/db/somos/audios/conv_2009_0011-2_124.wav,3.2
