block_start_s,block_end_s,block_mid_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,0.5,4.392436,4.875,1.0,1,1.0
1.0,2.0,1.5,4.255294,4.826719,1.0,2,1.0
2.0,3.0,2.5,4.14306,4.25,1.0,1,1.0
3.0,4.0,3.5,4.18601,4.25,1.0,1,1.0
4.0,5.0,4.5,4.290211,4.25,1.0,1,1.0
5.0,6.0,5.5,4.121926,4.25,1.0,1,1.0
6.0,7.0,6.5,4.126929,4.25,1.0,2,1.0
7.0,8.0,7.5,4.52186,4.25,1.0,1,1.0
8.0,9.0,8.5,4.253262,4.25,1.0,1,1.0
9.0,10.0,9.5,4.089593,4.25,1.0,1,1.0
10.0,11.0,10.5,3.755494,4.25,1.0,1,1.0
11.0,12.0,11.5,4.157624,4.25,1.0,1,1.0
12.0,13.0,12.5,4.516708,4.25,1.0,1,1.0
13.0,14.0,13.5,4.325638,4.25,1.0,1,1.0
14.0,15.0,14.5,4.319744,4.25,1.0,1,1.0
15.0,16.0,15.5,4.174383,4.25,1.0,1,1.0
16.0,17.0,16.5,3.76361,4.406891,1.0,2,1.0
17.0,18.0,17.5,4.08852,4.625,1.0,1,1.0
18.0,19.0,18.5,2.906758,4.625,1.0,1,1.0
19.0,20.0,19.5,4.129853,4.625,1.0,1,1.0
20.0,21.0,20.5,4.438611,4.625,1.0,1,1.0
21.0,22.0,21.5,4.501642,3.784891,1.0,2,1.0
22.0,23.0,22.5,4.201376,3.75,1.0,1,1.0
23.0,24.0,23.5,4.240677,3.75,1.0,1,1.0
24.0,25.0,24.5,4.445008,3.75,1.0,1,1.0
25.0,26.0,25.5,3.843185,3.75,1.0,1,1.0
26.0,27.0,26.5,4.581594,3.75,1.0,1,1.0
27.0,28.0,27.5,4.322379,4.018922,1.0,2,1.0
28.0,29.0,28.5,4.340807,4.5,1.0,1,1.0
29.0,30.0,29.5,3.817949,4.5,1.0,1,1.0
30.0,31.0,30.5,4.253365,4.5,1.0,1,1.0
31.0,32.0,31.5,4.263545,4.5,1.0,1,1.0
32.0,33.0,32.5,2.877175,4.5,1.0,1,1.0
33.0,34.0,33.5,4.319901,4.5,1.0,1,1.0
34.0,35.0,34.5,3.81783,4.5,1.0,1,1.0
35.0,36.0,35.5,4.170402,4.5,1.0,1,1.0
36.0,37.0,36.5,4.399997,4.258859,1.0,2,1.0
37.0,38.0,37.5,4.595326,4.25,1.0,1,1.0
38.0,39.0,38.5,4.300966,4.25,1.0,1,1.0
39.0,40.0,39.5,3.827319,4.25,1.0,1,1.0
40.0,41.0,40.5,4.298033,4.25,1.0,1,1.0
41.0,42.0,41.5,4.298682,4.875,1.0,1,1.0
42.0,43.0,42.5,2.85275,4.875,1.0,1,1.0
43.0,44.0,43.5,4.416777,4.875,1.0,1,1.0
44.0,45.0,44.5,4.255541,4.875,1.0,1,1.0
45.0,46.0,45.5,3.621808,4.875,1.0,1,1.0
46.0,47.0,46.5,4.041765,4.875,1.0,1,1.0
47.0,48.0,47.5,3.969484,4.875,1.0,1,1.0
48.0,49.0,48.5,4.190071,4.875,1.0,1,1.0
49.0,50.0,49.5,4.00753,4.875,1.0,1,1.0
50.0,51.0,50.5,4.150663,4.808273,1.0,2,1.0
51.0,52.0,51.5,4.561998,4.5,1.0,1,1.0
52.0,53.0,52.5,4.279001,4.5,1.0,1,1.0
53.0,54.0,53.5,4.448277,4.5,1.0,1,1.0
54.0,55.0,54.5,3.916073,4.5,1.0,1,1.0
55.0,56.0,55.5,4.040761,4.5,1.0,1,1.0
56.0,57.0,56.5,4.208515,4.5,1.0,1,1.0
57.0,58.0,57.5,3.857502,4.393125,1.0,2,1.0
58.0,59.0,58.5,4.199513,4.375,1.0,1,1.0
59.0,60.0,59.5,4.171456,4.375,1.0,1,1.0
60.0,61.0,60.5,3.707897,4.375,1.0,1,1.0
61.0,62.0,61.5,3.661646,4.386867,1.0,2,1.0
62.0,63.0,62.5,4.321431,4.5,1.0,1,1.0
63.0,64.0,63.5,4.592212,4.5,1.0,1,1.0
64.0,65.0,64.5,3.891362,4.5,1.0,1,1.0
65.0,66.0,65.5,3.83434,4.5,1.0,1,1.0
66.0,67.0,66.5,4.699824,4.5,1.0,1,1.0
67.0,68.0,67.5,4.642061,4.5,1.0,1,1.0
68.0,69.0,68.5,4.225691,4.476063,1.0,2,1.0
69.0,70.0,69.5,4.342575,4.375,1.0,1,1.0
70.0,71.0,70.5,3.457901,4.375,1.0,1,1.0
71.0,72.0,71.5,4.239879,4.375,1.0,1,1.0
72.0,73.0,72.5,4.134122,4.375,1.0,1,1.0
73.0,74.0,73.5,4.188272,4.375,1.0,1,1.0
74.0,75.0,74.5,4.235283,4.375,1.0,1,1.0
75.0,76.0,75.5,4.089627,4.375,1.0,1,1.0
76.0,77.0,76.5,3.450951,4.375,1.0,1,1.0
77.0,78.0,77.5,4.405634,4.304336,1.0,2,1.0
78.0,79.0,78.5,4.441542,4.25,1.0,1,1.0
79.0,80.0,79.5,4.629713,4.25,1.0,1,1.0
80.0,81.0,80.5,4.201806,4.25,1.0,1,1.0
