elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
1.92275,4.672359,4.875
6.717687,3.207311,3.715111
16.570062,3.993491,4.03315
18.299937,4.046812,4.065465
24.9015,3.838293,3.981833
34.491312,3.786447,4.195411
39.455875,3.916823,4.202279
48.314312,4.003656,4.18811
54.63725,3.932406,4.224204
59.5715,3.965399,4.236694
66.474937,4.037337,4.264039
71.653,3.934486,4.272057
76.397,3.978327,4.270688
80.924875,3.928108,4.262536
86.040375,3.966306,4.284086
92.460687,4.000468,4.307759
98.748812,4.029402,4.312041
100.258125,4.036532,4.318634
106.906125,4.069156,4.345458
111.550125,4.090531,4.351892
113.472875,4.10039,4.360756
119.196625,4.124995,4.349435
129.049,4.15588,4.341844
136.479375,4.151681,4.275595
143.080937,4.110552,4.251345
147.852625,4.120351,4.251301
152.817187,4.143166,4.251259
161.873,4.100394,4.244195
168.195937,4.073612,4.253812
175.939812,4.053477,4.270149
182.84325,4.076305,4.278828
