seconds,mos_pred_concat,mos_target_concat_durw
6.55,3.466642,3.454545
10.8,3.567979,3.570812
13.94,3.565166,3.606055
16.24,3.584116,3.557989
18.08,3.518197,3.531734
22.82,3.561819,3.421286
28.72,3.579965,3.437456
30.41,3.477849,3.421695
32.2,3.460114,3.403812
35.04,3.441893,3.301611
37.63,3.466658,3.293366
39.72,3.445883,3.330548
41.66,3.423402,3.310498
43.51,3.422919,3.323462
49.61,3.44736,3.34044
52.99,3.429975,3.302778
58.89,3.331187,3.289142
62.18,3.355126,3.302703
65.67,3.36046,3.330098
69.26,3.361029,3.351863
73.46,3.3579,3.312688
76.39,3.345433,3.297498
80.34,3.333777,3.305563
82.88,3.328999,3.272362
86.47,3.314876,3.244448
92.52,3.278302,3.252242
96.5,3.288453,3.246994
98.54,3.281658,3.234352
101.64,3.280662,3.24076
105.44,3.269637,3.255017
108.93,3.301729,3.250407
111.63,3.298888,3.237754
115.92,3.292144,3.25116
119.04,3.30864,3.222112
122.04,3.313607,3.216652
125.64,3.283876,3.231283
127.99,3.283684,3.242949
132.08,3.273081,3.247336
135.53,3.277252,3.233403
138.33,3.273202,3.234907
141.22,3.26594,3.250564
144.51,3.26715,3.235102
148.2,3.264825,3.254147
151.5,3.261121,3.2455
154.84,3.249855,3.242002
156.83,3.243315,3.227218
160.48,3.235835,3.249343
162.88,3.243348,3.246722
164.83,3.241692,3.252253
167.22,3.23064,3.252221
169.57,3.223756,3.253345
172.81,3.220783,3.25172
175.16,3.225333,3.25932
177.91,3.213563,3.251096
181.25,3.209913,3.248144
