block_start_s,block_end_s,mos_pred_block_concat,mos_target_block_durw,used_s,n_pieces,block_seconds
0.0,1.0,2.941528,2.75,1.0,1,1.0
1.0,2.0,3.680956,2.75,1.0,1,1.0
2.0,3.0,2.95272,2.75,1.0,1,1.0
3.0,4.0,3.519862,2.75,1.0,1,1.0
4.0,5.0,2.854564,2.75,1.0,1,1.0
5.0,6.0,2.842712,2.75,1.0,1,1.0
6.0,7.0,3.17161,2.84668,1.0,2,1.0
7.0,8.0,2.951839,2.875,1.0,1,1.0
8.0,9.0,2.252813,2.875,1.0,1,1.0
9.0,10.0,2.939488,2.875,1.0,1,1.0
10.0,11.0,2.76465,2.875,1.0,1,1.0
11.0,12.0,3.672026,2.875,1.0,1,1.0
12.0,13.0,3.004091,2.875,1.0,1,1.0
13.0,14.0,2.964994,2.875,1.0,1,1.0
14.0,15.0,2.43076,2.875,1.0,1,1.0
15.0,16.0,3.007484,2.875,1.0,1,1.0
16.0,17.0,2.733312,2.875,1.0,1,1.0
17.0,18.0,2.984925,2.875,1.0,1,1.0
18.0,19.0,2.84177,2.875,1.0,1,1.0
19.0,20.0,2.61309,2.875,1.0,1,1.0
20.0,21.0,2.987264,2.875,1.0,1,1.0
21.0,22.0,3.181982,2.875,1.0,1,1.0
22.0,23.0,2.886651,2.875,1.0,1,1.0
23.0,24.0,2.992013,2.854016,1.0,2,1.0
24.0,25.0,3.13086,2.625,1.0,1,1.0
25.0,26.0,3.452669,2.625,1.0,1,1.0
26.0,27.0,1.94335,2.625,1.0,1,1.0
27.0,28.0,3.135993,2.625,1.0,1,1.0
28.0,29.0,2.219719,2.625,1.0,1,1.0
29.0,30.0,2.868325,2.625,1.0,1,1.0
30.0,31.0,2.82852,2.625,1.0,1,1.0
31.0,32.0,2.669196,2.625,1.0,1,1.0
32.0,33.0,2.402426,2.625,1.0,1,1.0
33.0,34.0,3.11026,2.625,1.0,1,1.0
34.0,35.0,3.097716,2.625,1.0,1,1.0
35.0,36.0,2.345905,2.625,1.0,1,1.0
36.0,37.0,3.058185,2.625,1.0,1,1.0
37.0,38.0,3.102229,2.625,1.0,2,1.0
38.0,39.0,3.265664,2.625,1.0,1,1.0
39.0,40.0,3.327183,2.625,1.0,1,1.0
40.0,41.0,2.487604,2.625,1.0,1,1.0
41.0,42.0,2.548742,2.625,1.0,1,1.0
42.0,43.0,2.703519,2.625,1.0,1,1.0
43.0,44.0,2.779621,2.625,1.0,1,1.0
44.0,45.0,2.709054,2.625,1.0,1,1.0
45.0,46.0,2.935221,2.625,1.0,1,1.0
46.0,47.0,2.762168,2.625,1.0,1,1.0
47.0,48.0,3.153775,2.615195,1.0,2,1.0
48.0,49.0,2.737666,2.5,1.0,1,1.0
49.0,50.0,2.883616,2.5,1.0,1,1.0
50.0,51.0,2.937978,2.5,1.0,1,1.0
51.0,52.0,2.936648,2.5,1.0,1,1.0
