elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.03275,3.405374,3.125
16.7565,3.804057,3.466584
25.259313,3.573603,3.309522
29.903312,3.746239,3.494404
43.437,3.60007,3.496147
44.946312,3.62542,3.538252
55.967375,3.534151,3.53072
62.387687,3.620876,3.643332
68.61425,3.620414,3.562264
73.142125,3.675391,3.597101
86.959875,3.567743,3.442636
92.137937,3.617834,3.495034
106.29075,3.520134,3.462407
111.225,3.556776,3.502892
115.90525,3.527657,3.507823
124.763688,3.593842,3.551644
140.040687,3.52619,3.491465
149.6305,3.581621,3.572124
155.343937,3.583266,3.564874
157.073812,3.593206,3.573796
167.918562,3.565844,3.56903
172.7135,3.56862,3.560173
181.861187,3.540117,3.557147
