elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
11.380187,2.739466,3.0
18.270187,2.766838,3.235698
37.030375,2.821186,3.432925
51.000375,2.830923,3.280098
67.2505,2.786423,3.121803
80.5155,2.831623,3.12233
86.685563,2.846746,3.078034
91.050562,2.852184,3.0683
111.50075,2.927212,3.055774
126.18075,2.909727,3.107455
132.935812,2.936393,3.089291
137.755812,2.943035,3.108036
150.985937,2.931708,3.098569
160.855937,2.908258,3.13087
175.101125,2.882327,3.049039
184.786125,2.887303,3.05302
