elapsed_s,mos_pred_rm_durw,mos_target_rm_durw
18.325187,2.313985,2.875
22.969187,2.77266,3.203549
36.869312,2.567051,2.844051
38.378625,2.643186,2.919006
49.758812,2.454657,2.93753
56.179125,2.683637,3.130379
74.939312,2.5797,3.254201
79.467187,2.606613,3.303818
95.717312,2.547352,3.188573
100.895375,2.552329,3.249462
107.065437,2.579864,3.206271
111.999687,2.657001,3.257761
132.449875,2.598951,3.217963
141.308312,2.711256,3.274824
148.063375,2.744343,3.25088
157.653188,2.800936,3.342069
170.883312,2.768908,3.315585
172.613187,2.786833,3.326203
186.858375,2.719503,3.234629
191.653312,2.717289,3.235013
